geohash_5,SPEED
w2ccv,12.9
w2cdq,12.1
w2cdr,17.7
w2cdv,12.3
w2cdw,12.2
w2ceg,11.8
w2ceq,14.2
w2cf0,14.6
w2cgh,15.0
w2cgr,20.1
w2cgt,12.9
w2cps,0.0
w2cqr,11.1
w2cqz,14.5
w2crm,10.0
w2crn,11.0
w2crw,14.4
w2cs5,12.4
w2csd,11.5
w2csf,11.1
w2css,14.3
w2ct1,11.3
w2ctc,10.9
w2ctd,14.2
w2cu0,17.9
w2cuk,14.4
w2cuq,19.9
w2cur,17.6
w2cut,13.9
w2cuw,18.2
w2cux,10.6
w2cv6,17.0
w2cv9,17.7
w2cvh,18.8
w2cvj,17.7
w2cvm,18.1
w2cvn,13.7
w2cvs,14.8
w2cvt,13.7
w2cwr,18.25
w2cww,17.7
w2cxk,18.3
w2cyg,19.9
w2cys,10.9
w2cyw,13.0
w2cyy,17.8
w2cz5,20.3
w2czd,13.8
w2czf,18.4
w2czt,18.0
w2czv,17.3
w2d0j,12.3
w2d0m,11.1
w2d0n,12.5
w2d0q,14.4
w2d0t,10.05
w2d0u,11.2
w2d0v,14.3
w2d17,14.7
w2d19,11.3
w2d1e,11.25
w2d1g,14.3
w2d1h,8.8
w2d25,18.6
w2d27,19.2
w2d28,15.1
w2d2d,15.9
w2d2e,20.7
w2d2j,13.8
w2d2v,14.05
w2d33,19.3
w2d34,18.5
w2d36,18.8
w2d39,18.5
w2d3c,21.0
w2d3j,18.6
w2d3n,18.2
w2d3u,10.6
w2d3w,18.0
w2d43,12.3
w2d46,8.9
w2d4b,17.0
w2d4t,14.6
w2d51,11.6
w2d5h,14.6
w2d5x,19.4
w2d5z,20.25
w2d6b,18.6
w2d6g,10.8
w2d6j,17.9
w2d6u,18.2
w2d72,18.5
w2d75,10.7
w2d7e,17.9
w2d7j,19.0
w2d7t,15.0
w2d7v,18.3
w2d80,12.8
w2d83,14.2
w2d87,17.75
w2d8e,13.7
w2d8f,13.7
w2d8j,13.2
w2d8n,13.6
w2d8p,12.899999999999999
w2d8q,11.5
w2d8r,15.75
w2d8u,19.6
w2d8x,19.1
w2d93,15.75
w2d94,14.9
w2d96,14.85
w2d97,14.0
w2d99,15.2
w2d9f,15.6
w2d9h,13.4
w2d9p,11.850000000000001
w2d9y,18.2
w2d9z,17.5
w2db0,12.5
w2db1,13.4
w2db2,11.9
w2db3,14.5
w2db4,15.649999999999999
w2db6,13.3
w2db7,12.8
w2db8,14.6
w2db9,16.5
w2dbb,15.45
w2dbc,10.3
w2dbd,9.9
w2dbf,11.5
w2dbg,13.6
w2dbs,12.9
w2dbu,14.9
w2dc0,18.4
w2dc1,11.9
w2dc2,16.3
w2dc3,13.75
w2dc4,16.3
w2dc5,11.9
w2dc6,11.95
w2dc7,14.15
w2dc8,12.4
w2dcc,15.05
w2dcd,13.1
w2dce,13.4
w2dcf,11.95
w2dcg,13.4
w2dch,12.350000000000001
w2dck,12.55
w2dcm,13.9
w2dcq,12.5
w2dcs,13.6
w2dcv,10.9
w2dcw,12.6
w2dcy,14.1
w2dd1,14.0
w2dd3,15.0
w2dd9,15.1
w2ddb,16.2
w2ddd,14.5
w2ddh,13.9
w2ddn,18.9
w2ddq,18.4
w2ddt,19.0
w2de1,14.65
w2de2,14.9
w2de3,15.0
w2dec,14.1
w2dee,18.7
w2deh,18.7
w2dej,18.0
w2dek,18.549999999999997
w2df0,11.6
w2df5,11.3
w2df6,19.4
w2df7,11.3
w2df8,19.6
w2dfc,14.0
w2dfd,13.3
w2dfe,16.4
w2dfg,18.2
w2dfh,12.3
w2dfj,12.3
w2dfk,11.6
w2dfm,14.1
w2dfq,13.2
w2dfr,10.7
w2dfs,10.8
w2dft,11.3
w2dfu,0.7
w2dfv,11.85
w2dfw,13.3
w2dfy,12.05
w2dfz,13.4
w2dg5,12.5
w2dgh,0.8
w2dgj,6.75
w2dgm,16.4
w2dgn,12.0
w2dgp,5.9
w2dgq,12.9
w2dgr,10.9
w2dgv,18.6
w2dgw,13.4
w2dgx,13.25
w2dgy,14.6
w2dgz,11.9
w2dh9,14.5
w2dhg,14.85
w2dhp,18.7
w2dhy,18.5
w2dj2,14.4
w2djm,19.3
w2djv,19.15
w2dk1,14.0
w2dk7,18.3
w2dkj,17.8
w2dkv,18.5
w2dkz,15.05
w2dm1,17.8
w2dmm,18.5
w2dmr,15.3
w2dmt,14.7
w2dmz,16.75
w2dnj,20.8
w2dnk,19.75
w2dnx,13.8
w2dnz,14.2
w2dp7,18.3
w2dpe,16.75
w2dpn,10.6
w2dpq,16.3
w2dqp,15.3
w2dqq,16.2
w2dqr,14.2
w2dqt,18.6
w2dqv,19.0
w2dqw,14.7
w2dqx,14.1
w2drg,18.9
w2drj,19.2
w2drk,18.2
w2drq,15.0
w2drt,14.7
w2drv,15.9
w2drw,14.3
w2dry,14.0
w2ds0,15.6
w2ds1,14.6
w2ds2,15.6
w2dsb,14.1
w2dsc,17.9
w2dss,14.1
w2dt2,12.6
w2dt8,17.5
w2dtw,14.5
w2duh,19.6
w2duj,18.2
w2dun,18.6
w2dup,11.6
w2duq,12.2
w2dux,17.5
w2duz,19.3
w2dvp,18.5
w2dvr,18.2
w2dwj,14.6
w2e40,13.1
w2e49,12.3
w2e4b,11.649999999999999
w2e4f,10.9
w2e50,13.35
w2e51,13.1
w2e52,13.850000000000001
w2e53,13.4
w2e54,12.2
w2e58,11.85
w2e59,13.6
w2e5b,12.0
w2e5c,11.8
w2e5d,14.6
w2e5g,11.9
w2e5s,12.1
w2e5u,10.6
w2ebm,16.1
w2ecw,19.8
w2efn,14.5
w2efy,14.2
w2eh0,14.3
w2eh1,12.05
w2eh2,13.0
w2eh3,12.0
w2eh4,13.6
w2eh5,12.8
w2eh6,11.85
w2eh7,13.8
w2eh9,18.1
w2ehc,12.8
w2ehd,11.9
w2ehe,12.2
w2ehf,11.7
w2ehg,11.8
w2ehk,12.9
w2ehm,11.9
w2ehu,6.8
w2ehv,12.7
w2ehw,11.149999999999999
w2ej0,18.0
w2ej2,16.6
w2ej3,13.1
w2ej4,12.3
w2ej5,12.3
w2ej7,11.9
w2ej8,15.7
w2ej9,19.15
w2ejd,13.05
w2eje,12.3
w2ejg,15.350000000000001
w2ejh,12.55
w2ejj,13.649999999999999
w2ejk,12.0
w2ejm,13.35
w2ejp,10.95
w2ejq,6.7
w2ejt,12.5
w2eju,11.1
w2ejv,10.6
w2ejw,11.55
w2ejx,12.8
w2ejy,12.2
w2em9,11.55
w2en1,17.5
w2en3,18.2
w2en4,9.3
w2en5,14.5
w2en6,18.6
w2en9,18.0
w2end,18.1
w2enf,15.6
w2enj,11.7
w2enm,12.2
w2enn,14.5
w2enp,10.05
w2enq,14.3
w2enr,12.3
w2ens,12.8
w2ent,15.9
w2env,15.2
w2enw,9.7
w2enx,11.85
w2eny,12.9
w2enz,14.8
w2epj,13.65
w2epn,13.2
w2epp,14.8
w2epq,12.1
w2epr,13.0
w2eps,18.7
w2ept,17.4
w2epu,18.3
w2epv,17.5
w2epw,14.5
w2epx,11.05
w2eq0,14.3
w2eq1,11.3
w2eq2,13.7
w2eq4,10.2
w2eq6,11.4
w2eq8,11.6
w2eq9,12.7
w2eqb,13.7
w2eqc,12.9
w2eqe,11.4
w2eqf,10.5
w2eqg,11.3
w2equ,10.5
w2er0,14.7
w2er1,12.6
w2er3,13.7
w2er4,15.2
w2er5,11.8
w2er6,11.7
w2er7,0.7
w2er8,12.75
w2er9,13.45
w2erc,13.7
w2erd,11.8
w2ere,9.0
w2erf,11.9
w2erg,13.8
w2erj,11.4
w2erk,12.6
w2erm,11.0
w2ers,1.0
w2eru,11.05
w2erv,11.2
w2erw,11.0
w2ery,12.6
w2euz,16.9
w2evr,18.3
w2evw,12.4
w2eyr,17.0
w2ezp,16.2
w2ezr,17.7
w2f0c,20.5
w2f0d,19.950000000000003
w2f11,18.3
w2f17,13.9
w2f19,18.4
w2f1w,12.1
w2f21,15.1
w2f23,10.2
w2f26,17.6
w2f27,18.6
w2f2g,18.7
w2f2n,15.0
w2f2s,18.4
w2f2t,15.0
w2f2v,15.0
w2f2y,13.0
w2f33,18.3
w2f38,18.8
w2f39,18.7
w2f3b,18.4
w2f3j,14.6
w2f3p,15.0
w2f3s,16.05
w2f3u,14.6
w2f40,20.2
w2f42,18.2
w2f48,20.15
w2f4d,13.9
w2f4p,1.3
w2f4r,19.5
w2f4v,12.2
w2f4x,18.4
w2f4y,18.4
w2f56,18.7
w2f59,18.85
w2f5b,13.6
w2f5u,18.3
w2f6u,15.1
w2f77,17.4
w2f7f,18.0
w2f7h,14.8
w2f8b,9.9
w2f95,10.6
w2f9g,15.0
w2f9p,10.3
w2fc7,10.3
w2fcx,10.6
w2ffb,15.0
w2fj9,18.1
w2fk5,14.85
w2fke,15.15
w2fkf,15.0
w2fm1,16.0
w2fm6,14.8
w2fn0,18.4
w2fq1,16.1
w2fq3,15.5
w2fq4,13.9
w2fq9,15.5
w2fqc,13.9
w2fr1,15.35
w2frb,14.6
w2fur,15.0
w2g0m,13.6
w2g0n,17.75
w2g0p,15.2
w2g0r,12.0
w2g0w,18.35
w2g0x,18.7
w2g1e,10.1
w2g1v,10.8
w2g1z,10.25
w2g20,12.6
w2g22,13.3
w2g23,9.7
w2g24,16.0
w2g25,12.399999999999999
w2g26,14.7
w2g27,12.7
w2g2b,19.1
w2g2c,9.1
w2g2d,10.65
w2g2e,12.8
w2g2g,12.5
w2g2h,11.8
w2g2k,11.7
w2g2m,14.0
w2g2n,13.2
w2g2p,11.6
w2g2q,11.3
w2g2s,12.7
w2g2t,12.9
w2g2u,18.1
w2g2v,12.9
w2g2w,12.9
w2g2x,13.1
w2g2y,11.7
w2g30,17.4
w2g31,12.0
w2g32,16.65
w2g33,16.8
w2g35,13.8
w2g37,10.0
w2g39,15.850000000000001
w2g3d,17.4
w2g3e,12.3
w2g3j,11.9
w2g3k,14.6
w2g3m,17.700000000000003
w2g3n,12.9
w2g3p,12.9
w2g3q,12.8
w2g3r,11.4
w2g3s,10.6
w2g3t,16.6
w2g3x,12.9
w2g3z,19.1
w2g5m,20.0
w2g64,18.2
w2g67,18.75
w2g6e,18.4
w2g6j,11.5
w2g6k,17.6
w2g6m,11.35
w2g6n,12.2
w2g6q,13.8
w2g6r,12.4
w2g6t,9.3
w2g6u,16.7
w2g6w,9.9
w2g7j,18.0
w2g7n,14.7
w2g7p,9.4
w2g7q,17.799999999999997
w2g7w,18.1
w2g7x,16.5
w2g7z,18.8
w2g82,10.95
w2g89,11.1
w2g8b,11.3
w2g8f,12.6
w2g90,14.0
w2g92,13.55
w2g93,14.3
w2g94,11.2
w2g98,12.5
w2g99,12.4
w2g9b,11.75
w2g9c,12.7
w2g9d,13.55
w2g9e,11.4
w2g9f,12.85
w2g9g,12.850000000000001
w2g9k,11.0
w2g9s,11.6
w2g9w,12.4
w2g9y,12.6
w2gb3,12.4
w2gbx,18.9
w2gd0,12.2
w2gd1,13.0
w2gd2,14.8
w2gd3,10.95
w2gd4,10.8
w2gd5,14.1
w2gd6,11.4
w2gd7,11.6
w2gd8,14.5
w2gdb,9.8
w2gdd,11.9
w2gde,12.2
w2gdg,11.4
w2gdh,13.2
w2gdj,11.3
w2gdk,14.1
w2gdr,11.0
w2gds,13.2
w2gdt,15.2
w2gdu,12.2
w2gdv,12.8
w2gdw,11.6
w2gdx,9.9
w2gdy,13.5
w2gdz,10.8
w2ge0,12.65
w2ge1,18.0
w2ge2,12.1
w2ge3,11.3
w2ge4,14.9
w2ge6,12.3
w2ge8,11.8
w2geb,12.3
w2gec,11.7
w2ged,12.2
w2gee,14.8
w2gef,13.1
w2geg,12.1
w2geh,12.899999999999999
w2gej,13.0
w2gek,13.7
w2gem,11.649999999999999
w2gen,13.0
w2gep,14.6
w2get,11.6
w2gew,12.7
w2gey,13.100000000000001
w2gez,10.75
w2gf9,12.7
w2gfb,9.6
w2gg0,11.1
w2gg1,9.8
w2gg2,14.1
w2gg8,11.55
w2gg9,12.35
w2ggb,13.35
w2ggc,11.7
w2ggf,14.1
w2ggk,12.6
w2ggu,9.6
w2ggv,11.3
w2ghw,19.9
w2gjz,15.0
w2gkp,17.5
w2gmp,12.1
w2gqk,12.2
w2gs0,14.65
w2gs1,12.4
w2gs4,11.1
w2gs6,15.7
w2gs9,9.9
w2gsc,18.4
w2gsh,10.3
w2gsn,12.3
w2gsp,12.45
w2gsq,12.5
w2gsr,12.4
w2gst,14.95
w2gsu,11.100000000000001
w2gsx,16.9
w2gsy,12.1
w2gsz,12.4
w2gt1,18.450000000000003
w2gt4,17.4
w2gt5,9.1
w2gt6,18.3
w2gt7,18.95
w2gtd,15.1
w2gte,16.8
w2gtg,14.2
w2gtm,11.0
w2gts,18.65
w2gtv,8.4
w2gtx,12.0
w2gty,9.7
w2gtz,13.3
w2gu0,11.3
w2gu1,15.8
w2gu2,12.0
w2gu4,12.85
w2gu5,13.6
w2gu6,10.65
w2gu7,11.6
w2gu8,12.2
w2guc,12.9
w2gue,13.2
w2guf,12.3
w2guk,15.2
w2gup,11.15
w2guq,12.0
w2gus,10.3
w2gut,14.0
w2guu,10.5
w2guv,13.1
w2guy,15.75
w2gv0,14.6
w2gv1,16.9
w2gv3,12.5
w2gv4,12.850000000000001
w2gv6,11.1
w2gv7,11.6
w2gvc,18.1
w2gvd,13.6
w2gve,12.6
w2gvf,14.9
w2gvg,13.0
w2gvh,11.0
w2gvj,11.6
w2gvk,13.3
w2gvm,12.1
w2gvr,12.7
w2gvu,13.1
w2gvv,12.6
w2gvy,10.5
w2gvz,11.7
w2gw5,13.6
w2gwd,15.4
w2gwg,10.2
w2gwj,16.3
w2gwm,14.8
w2gwn,12.5
w2gwp,11.0
w2gws,15.3
w2gwt,18.6
w2gww,17.5
w2gwx,9.5
w2gwy,18.1
w2gwz,19.1
w2gx5,13.7
w2gxk,10.2
w2gxp,17.1
w2gxr,18.4
w2gy2,12.15
w2gy6,11.8
w2gyb,9.7
w2gye,15.0
w2gyh,12.1
w2gyj,10.0
w2gyk,12.6
w2gyn,11.6
w2gyp,10.8
w2gyr,11.9
w2gys,16.7
w2gyt,11.1
w2gyu,11.7
w2gyv,14.2
w2gyx,12.7
w2gyy,12.2
w2gyz,15.2
w2gz2,12.7
w2gz3,11.0
w2gz8,18.7
w2gzc,18.0
w2gzd,9.7
w2gzj,14.8
w2gzp,12.8
w2gzr,12.6
w2gzw,11.9
w2gzx,12.4
w2gzy,18.2
w2gzz,13.6
w2k0b,13.3
w2k1g,13.3
w2k1s,12.2
w2k47,11.8
w2k68,12.8
w2k6z,12.1
w2k76,13.0
w2ke4,12.2
w2kj8,10.3
w2kjb,14.4
w2kkx,12.9
w2kn4,12.35
w2kn7,13.05
w2knm,11.0
w2knn,10.6
w2knq,14.7
w2kq2,10.6
w2kqc,13.1
w2kqf,10.8
w2kqs,11.2
w2kr5,14.0
w2krh,12.8
w2ktf,13.4
w2kwk,13.1
w2uh2,12.350000000000001
w2uh9,9.5
w2uhc,11.4
w2uj0,9.3
w2uj2,13.9
w2uj8,14.9
w2uj9,13.1
w2ujb,13.4
w2ujc,13.15
w2ujf,12.7
w2ujh,10.45
w2ujs,11.05
w2ujt,11.2
w2uju,11.3
w2ujx,9.5
w2un0,11.9
w2un4,14.75
w2un7,16.4
w2unb,13.1
w2unc,11.2
w2une,14.6
w2ung,10.9
w2unk,13.95
w2unq,11.3
w2uns,12.8
w2unt,14.1
w2unv,13.4
w2uny,12.0
w2up1,10.0
w2up2,11.4
w2up3,16.0
w2up5,12.1
w2up6,19.0
w2up8,12.0
w2up9,11.7
w2upb,11.6
w2upe,11.15
w2upg,10.1
w2upj,10.399999999999999
w2upn,15.8
w2upr,13.65
w2upu,10.1
w2upx,10.6
w2upy,12.3
w2uq1,10.600000000000001
w2uq6,11.4
w2uq7,9.6
w2uq9,12.9
w2uqe,9.4
w2ur1,11.3
w2ur2,16.3
w2ur9,12.8
w2urb,14.0
w2urc,13.8
w2urf,13.5
w2urg,11.4
w2urk,13.4
w30uq,10.6
w30uz,19.1
w30v9,10.1
w30vn,13.9
w30wt,10.6
w30y3,13.8
w30yb,13.8
w30z3,9.7
w30z4,9.7
w312k,10.55
w312u,12.600000000000001
w312y,18.4
w3135,10.0
w3139,11.4
w313f,18.65
w313j,10.8
w314q,10.9
w314y,14.2
w3155,10.6
w3159,10.7
w315m,18.8
w3161,14.1
w3182,18.2
w3198,11.0
w31b4,16.9
w31b9,18.2
w31bs,18.7
w31c1,18.2
w31c5,18.3
w31c9,18.5
w31ce,18.4
w31cj,14.0
w31ct,14.0
w31dm,11.4
w31ep,13.7
w31ex,20.5
w31f0,17.0
w31f2,19.4
w31f4,16.7
w31f6,18.9
w31fb,18.5
w31fc,18.6
w31g2,19.4
w31g6,11.0
w31g8,18.0
w31gb,17.9
w31gw,15.0
w31h4,14.2
w31sp,18.5
w31sw,18.6
w31tq,18.3
w31tv,19.2
w31ty,19.450000000000003
w31uw,15.6
w31vr,14.0
w31vv,13.65
w31vw,14.649999999999999
w31wn,18.0
w31xj,17.9
w31xm,19.15
w31ye,16.1
w31ym,15.0
w31ys,14.7
w31z5,14.2
w31z7,13.8
w31zc,14.6
w31zd,14.0
w31zf,15.5
w323g,12.3
w323p,12.5
w323q,13.1
w323u,13.0
w324y,9.7
w3267,16.7
w326d,12.8
w3286,13.3
w32k4,10.3
w336z,18.0
w337v,18.6
w3387,17.8
w338f,18.6
w338g,11.8
w338s,18.8
w3395,19.4
w339g,18.6
w339r,14.0
w339w,13.4
w339x,16.1
w339y,15.0
w33b1,15.9
w33b8,14.4
w33b9,15.0
w33c0,16.0
w33d2,19.25
w33d6,18.25
w33dc,17.3
w33dd,18.25
w33dn,14.9
w33du,16.1
w33e3,17.2
w33e5,14.2
w33e7,14.0
w33e9,18.7
w33ed,13.0
w33ef,15.0
w33eg,16.3
w33kz,18.5
w33mq,19.9
w33mr,15.1
w33mv,18.45
w33mx,14.3
w33my,14.1
w33q9,20.5
w33qu,14.4
w33qv,16.3
w33r5,19.9
w33r7,14.0
w33rd,11.5
w33re,16.1
w33rf,18.2
w33rh,16.0
w33rk,16.65
w33s0,19.6
w33s4,16.4
w33s9,14.0
w33t0,13.7
w33t2,16.2
w33yw,12.0
w33yy,13.0
w33zh,17.0
w33zv,17.1
w33zz,14.0
w340x,15.0
w341p,14.2
w341q,14.0
w341r,16.0
w342b,13.0
w344g,15.0
w344j,14.0
w344m,12.9
w3455,15.0
w3457,13.95
w345d,14.3
w345f,15.9
w34h1,14.65
w34h2,12.0
w34h8,16.0
w34hb,13.8
w34hf,11.0
w34mc,11.0
w34nw,9.5
w34qe,9.6
w34qx,9.8
w34wq,10.4
w34xd,11.0
w34ye,10.6
w352y,15.0
w3585,15.5
w358t,10.5
w358u,13.7
w358z,15.0
w3597,15.5
w359t,13.5
w359y,10.6
w35b0,17.7
w35b1,17.25
w35b5,11.5
w35b6,18.0
w35b8,12.9
w35bb,1.5
w35bc,1.65
w35bd,18.200000000000003
w35be,9.5
w35bg,15.6
w35bj,12.4
w35br,18.3
w35bu,13.7
w35bx,11.2
w35c4,1.8
w35c5,1.65
w35ce,16.1
w35ch,1.25
w35cj,11.5
w35ck,18.3
w35cm,9.5
w35ct,17.8
w35cv,18.4
w35cy,10.45
w35cz,11.3
w35dh,15.6
w35dw,10.6
w35eq,13.1
w35er,10.7
w35es,15.5
w35et,15.0
w35ey,13.0
w35f0,15.0
w35f3,12.6
w35f4,1.5
w35f7,1.05
w35fh,11.9
w35fk,0.55
w35fm,0.95
w35fn,17.1
w35fw,16.0
w35g1,15.0
w35g5,1.4
w35g7,1.45
w35gf,12.6
w35gk,1.5
w35gm,1.5
w35gq,6.45
w35ne,10.7
w35ng,12.1
w35nt,12.4
w35t3,12.3
w35tj,15.2
w35tp,13.3
w35u2,10.5
w35ue,12.7
w35ug,14.8
w35un,17.3
w35v3,10.3
w35vk,14.6
w35wy,14.8
w35xy,14.6
w35y5,12.5
w35y8,13.4
w35yd,10.1
w35yz,17.6
w35z9,13.1
w35zf,15.6
w35zq,14.0
w35zx,17.7
w368r,11.0
w36j9,12.4
w36jd,17.0
w36jt,17.0
w36md,12.0
w36mt,13.0
w36nc,17.5
w36ne,17.1
w36nk,13.0
w36nt,18.9
w36nw,14.0
w36nz,17.2
w36pn,13.0
w36px,19.2
w36q5,13.0
w36qc,14.0
w36qf,19.5
w36qj,15.4
w36qn,14.0
w36qw,13.0
w36qz,16.9
w36re,13.0
w36rg,14.0
w36rp,15.0
w36ru,17.0
w36rv,15.0
w36rw,13.65
w36rx,12.0
w36ry,14.0
w36tb,13.0
w36tc,12.0
w36tf,13.5
w36tt,12.0
w36tu,14.0
w36ty,13.5
w36vc,14.2
w36vg,14.0
w36vv,13.0
w36vx,17.0
w36vz,14.0
w36wb,14.1
w36wd,17.0
w36wf,14.0
w36wh,15.6
w36wn,13.0
w36wu,12.0
w36wy,16.35
w36x2,14.9
w36x3,14.45
w36x6,16.0
w36x7,14.7
w36x8,12.7
w36x9,12.55
w36xd,12.0
w36xj,18.5
w36xk,12.3
w36xm,16.0
w36xq,15.0
w36xr,16.0
w36xs,14.05
w36xt,14.0
w36xw,13.45
w36xx,15.75
w36y4,14.0
w36y5,15.7
w36y8,17.2
w36yc,14.0
w36yf,13.0
w36yj,13.0
w36yn,14.3
w36ys,17.3
w36yv,17.1
w36yy,17.7
w36z0,14.8
w36z2,19.1
w36z6,15.0
w36z8,14.7
w36z9,12.0
w36zb,13.0
w36zc,12.25
w36zd,12.65
w36ze,15.5
w36zf,13.15
w36zg,12.45
w36zh,13.0
w36zk,18.8
w36zp,14.0
w36zs,16.0
w36zt,16.0
w36zu,12.600000000000001
w36zv,14.6
w36zw,17.1
w36zy,15.5
w3741,11.0
w3773,11.5
w379r,14.4
w37b7,9.9
w37bd,15.9
w37bx,0.1
w37c6,13.4
w37ep,14.5
w37ez,14.0
w37f1,13.4
w37f6,13.3
w37fj,9.4
w37fv,9.4
w37g7,13.5
w37gr,12.5
w37jg,13.0
w37jt,11.0
w37ju,14.0
w37kh,11.4
w37md,11.0
w37n0,17.1
w37n5,14.0
w37nb,12.0
w37nc,17.0
w37nd,17.3
w37nn,13.5
w37nu,18.2
w37nw,15.9
w37nx,16.9
w37p0,14.05
w37pf,19.6
w37q0,17.4
w37qf,18.6
w37qh,17.5
w37qm,14.0
w37qy,17.95
w37rp,18.4
w37rq,13.0
w37sc,11.5
w37tc,14.0
w37tm,11.6
w37tz,11.8
w37un,9.6
w37uq,16.0
w37vp,9.6
w37w3,17.6
w37w6,13.5
w37wb,12.0
w37wk,14.2
w37wp,13.0
w37wy,18.15
w37x7,13.6
w37y3,14.4
w37y6,14.2
w37y7,13.65
w37y8,14.7
w37ye,12.0
w37yg,17.3
w37yk,14.1
w37yz,14.2
w37z9,13.7
w37zq,12.2
w37zs,13.7
w37zv,14.4
w38vr,12.5
w38vx,16.0
w38vz,15.4
w38yd,18.1
w38yf,17.4
w38yp,15.25
w38yq,15.0
w38yr,18.8
w38yv,14.7
w38yw,16.6
w38yy,16.95
w38ze,15.850000000000001
w38zg,15.0
w38zk,15.0
w38zm,17.3
w38zq,16.0
w38zs,16.85
w38zz,12.2
w390y,11.3
w3911,11.0
w391k,18.7
w391r,14.9
w3924,17.05
w3929,14.0
w392b,15.9
w392c,16.8
w392f,16.6
w392s,10.7
w392x,11.0
w3930,15.2
w3932,19.4
w394p,16.1
w394q,16.2
w394t,15.5
w394v,14.2
w3957,12.7
w395e,15.8
w395k,15.0
w395m,18.0
w395u,16.6
w396z,14.0
w397k,13.6
w397t,14.6
w397z,16.4
w398x,12.0
w399f,13.0
w399q,12.0
w399s,17.0
w399z,18.6
w39b0,12.0
w39b9,14.0
w39bd,17.3
w39c2,14.0
w39cs,18.549999999999997
w39cu,14.0
w39cw,11.4
w39cx,12.5
w39cz,18.0
w39d5,14.3
w39d6,15.0
w39d8,13.7
w39dn,17.7
w39dz,12.0
w39e5,18.1
w39e6,17.7
w39ec,15.0
w39ee,11.9
w39ef,14.5
w39eg,15.8
w39en,14.0
w39ep,19.4
w39eq,17.0
w39er,13.0
w39et,13.5
w39ev,15.5
w39ew,15.0
w39ex,15.0
w39f3,14.3
w39f4,17.5
w39f5,12.2
w39f6,16.0
w39f8,16.75
w39f9,16.0
w39fd,16.0
w39fe,15.0
w39ff,14.0
w39fg,16.0
w39fk,16.0
w39fp,17.0
w39fq,17.0
w39fs,15.0
w39ft,17.0
w39fu,14.0
w39g1,17.0
w39g2,15.5
w39g4,16.35
w39h3,15.0
w39h4,14.9
w39h5,19.2
w39h6,14.850000000000001
w39h7,17.049999999999997
w39h9,14.4
w39hc,14.75
w39hf,18.5
w39j2,14.0
w39j3,19.2
w39jn,15.0
w39jr,13.9
w39jv,14.0
w39jy,14.0
w39k5,13.0
w39k8,14.0
w39kp,14.5
w39kr,16.05
w39ky,17.9
w39kz,15.55
w39m0,14.0
w39m5,14.8
w39md,13.2
w39me,13.4
w39mf,14.0
w39mj,17.9
w39mk,16.5
w39mm,13.5
w39mn,15.3
w39mp,14.5
w39mq,16.45
w39mr,13.0
w39ms,14.9
w39mt,14.5
w39mu,14.75
w39ng,13.0
w39nw,14.9
w39nz,17.6
w39p2,15.5
w39p4,12.899999999999999
w39p8,14.0
w39pb,13.0
w39pc,14.0
w39ph,14.0
w39pp,14.9
w39pq,16.2
w39pr,15.0
w39pt,13.1
w39pu,18.0
w39pv,16.0
w39pw,14.0
w39q0,14.0
w39q1,13.0
w39q2,16.75
w39q3,16.5
w39q4,14.9
w39q5,16.7
w39q6,15.0
w39q9,14.5
w39qb,14.3
w39r0,17.1
w39s0,16.0
w39s2,14.0
w39s3,16.700000000000003
w39s4,16.6
w39s5,16.0
w39s6,13.7
w39s8,15.5
w39s9,14.5
w39sb,17.0
w39sh,17.9
w39ux,13.0
w39uy,12.5
w39vj,12.1
w39vm,12.0
w39vs,13.0
w39vt,13.0
w39vu,14.0
w39ye,13.0
w39yf,13.25
w39yh,13.0
w39z3,13.0
w39z4,13.45
w39z5,14.0
w39z9,13.0
w39zc,11.0
w3b1c,11.1
w3b9p,16.7
w3b9q,14.9
w3b9x,15.5
w3bb1,19.8
w3bb5,14.9
w3bb6,15.0
w3bb7,17.25
w3bbb,14.9
w3bbe,16.0
w3bbf,14.4
w3bbm,15.6
w3bbp,15.0
w3bbq,13.0
w3bbr,14.0
w3bbt,13.0
w3bbu,15.0
w3bbv,14.149999999999999
w3bc3,16.6
w3bc7,14.6
w3bc9,17.0
w3bcc,13.0
w3bch,12.2
w3bcr,17.2
w3bcx,14.85
w3bcy,15.3
w3bcz,17.8
w3bd7,14.2
w3bdm,14.9
w3bdr,14.4
w3bds,16.3
w3bdx,15.3
w3bdy,15.0
w3bdz,16.7
w3be1,14.6
w3be4,15.6
w3beb,16.7
w3bed,14.9
w3bej,14.5
w3ben,18.1
w3ber,13.0
w3bet,14.7
w3beu,16.5
w3bey,14.3
w3bf0,15.5
w3bf4,13.5
w3bf9,14.5
w3bfb,13.0
w3bfe,18.7
w3bfg,15.85
w3bfj,16.6
w3bfm,16.5
w3bfn,17.05
w3bfs,16.0
w3bfu,15.7
w3bg4,16.65
w3bg5,14.3
w3bg6,16.25
w3bg8,18.6
w3bg9,16.0
w3bgb,14.3
w3bgc,11.0
w3bgd,18.1
w3bjz,15.0
w3bkq,14.7
w3bkr,15.0
w3bm7,14.7
w3bmg,14.9
w3bmj,16.7
w3bmm,14.9
w3bmv,15.0
w3bmx,18.2
w3bnx,14.0
w3bp6,14.0
w3bpm,14.2
w3bpq,15.0
w3bq4,15.85
w3bqb,15.0
w3bqe,14.0
w3bqf,18.0
w3bqg,18.1
w3bqm,12.0
