geohash_5,NAVSTAT,freq,rnk
tds0z,0.0,1,1
tds12,15.0,1,1
tds1p,15.0,2,1
tds1y,0.0,1,1
tds22,15.0,1,1
tds2r,0.0,2,1
tds3n,0.0,1,1
tds3p,0.0,1,1
tds3v,0.0,1,1
tds3z,15.0,1,1
tds4s,15.0,1,1
tds5e,15.0,1,1
tds5f,15.0,1,1
tds5h,15.0,1,1
tds6n,15.0,1,1
tds6s,15.0,2,1
tds6t,15.0,1,1
tds77,0.0,1,1
tds7d,15.0,1,1
tds7g,0.0,1,1
tds7h,0.0,1,1
tds7j,2.0,1,1
tds7k,0.0,1,1
tds81,0.0,1,1
tds86,15.0,1,1
tds89,0.0,1,1
tds90,15.0,1,1
tds98,0.0,1,1
tdsh6,15.0,1,1
tdsh9,15.0,1,1
tdsjb,0.0,1,1
tdsjr,15.0,1,1
tdsjz,0.0,1,1
tdsk3,15.0,1,1
tdsk5,15.0,1,1
tdsk9,0.0,2,1
tdskd,0.0,1,1
tdsm8,15.0,1,1
tdsmb,15.0,2,1
tdsnn,0.0,1,1
tdsnp,0.0,1,1
tdsnw,15.0,1,1
tdsny,0.0,1,1
tdsph,0.0,1,1
tdspk,15.0,1,1
tdspm,0.0,1,1
tdspn,15.0,2,1
tdspu,15.0,1,1
tdspv,2.0,1,1
tdsq0,15.0,1,1
tdu07,15.0,1,1
tdu0c,0.0,1,1
tdu0f,15.0,2,1
tdu0g,15.0,1,1
tdu0j,15.0,1,1
tdu12,0.0,1,1
tdu15,15.0,1,1
tdu17,15.0,1,1
tdu40,15.0,1,1
tdu43,0.0,1,1
tdu44,0.0,1,1
tdu46,0.0,1,1
tdu4c,0.0,2,1
tdu4f,15.0,1,1
tdu58,15.0,1,1
tdu59,15.0,1,1
tdu5b,0.0,1,1
tduh9,15.0,1,1
tduj9,15.0,1,1
tdun0,15.0,1,1
te06z,0.0,1,1
te07e,0.0,1,1
te07n,15.0,1,1
te0bk,15.0,1,1
te0bn,0.0,1,1
te0c2,0.0,2,1
te0d5,15.0,1,1
te0db,15.0,1,1
te0dh,15.0,1,1
te0hw,0.0,1,1
te0j5,15.0,1,1
te0j6,15.0,1,1
te1b0,15.0,1,1
te1b4,15.0,1,1
te21s,0.0,1,1
te2xv,0.0,1,1
te2yg,0.0,1,1
te2yw,0.0,1,1
te2z2,15.0,1,1
te3bj,15.0,1,1
te3c7,15.0,1,1
te3eg,0.0,1,1
te3f9,15.0,1,1
te3fr,0.0,1,1
te3ft,0.0,1,1
te3fu,0.0,1,1
te3g1,0.0,1,1
te3g8,15.0,1,1
te3jr,0.0,1,1
te3kr,0.0,1,1
te3n3,0.0,1,1
te3s4,0.0,1,1
te3sy,15.0,1,1
te3tm,15.0,1,1
te3us,15.0,1,1
te3v5,15.0,1,1
te3vc,15.0,1,1
te3vp,15.0,2,1
te3vw,15.0,2,1
te3vy,0.0,1,1
te3wg,15.0,1,1
te3wy,15.0,1,1
te3xe,15.0,1,1
te3xs,15.0,1,1
te3yj,15.0,2,1
te3yu,0.0,1,1
te3z7,0.0,1,1
te3zd,15.0,1,1
te3zf,15.0,1,1
te3zh,0.0,1,1
te403,15.0,1,1
te40t,15.0,1,1
te40z,0.0,1,1
te429,15.0,1,1
te42y,15.0,1,1
te457,0.0,1,1
te494,15.0,1,1
te4bd,15.0,1,1
te4be,15.0,1,1
te4bh,15.0,1,1
te4bj,15.0,1,1
te4bs,0.0,1,1
te4c2,0.0,1,1
te4c6,15.0,2,1
te4c8,15.0,1,1
te4cc,0.0,1,1
te4cq,15.0,1,1
te4dw,15.0,1,1
te4dx,15.0,1,1
te4dy,0.0,1,1
te4dz,0.0,1,1
te4ej,0.0,2,1
te4en,15.0,1,1
te4eu,0.0,1,1
te4f0,0.0,1,1
te4j1,0.0,1,1
te4jb,0.0,1,1
te4my,0.0,1,1
te4qp,0.0,2,1
te4qq,15.0,1,1
te4qt,0.0,1,1
te4qu,0.0,1,1
te4qv,15.0,1,1
te4qy,0.0,1,1
te4re,15.0,1,1
te4rg,15.0,1,1
te4rh,15.0,1,1
te4rk,15.0,2,1
te4s5,0.0,1,1
te4s6,15.0,1,1
te4sc,15.0,1,1
te4sd,15.0,3,1
te4se,15.0,1,1
te4t1,15.0,1,1
te4t2,15.0,1,1
te4tb,15.0,1,1
te4xf,0.0,1,1
te4yt,0.0,1,1
te4zd,0.0,1,1
te51d,15.0,1,1
te52p,0.0,1,1
te53b,15.0,1,1
te53e,15.0,1,1
te53v,15.0,1,1
te55p,15.0,1,1
te55t,15.0,1,1
te58x,15.0,1,1
te59x,15.0,2,1
te59z,15.0,1,1
te5b0,15.0,1,1
te5b2,15.0,1,1
te5b3,15.0,1,1
te5b8,15.0,1,1
te5bf,15.0,1,1
te5bh,0.0,1,1
te5bm,15.0,1,1
te5bu,15.0,1,1
te5bx,15.0,1,1
te5cb,0.0,1,1
te5cc,0.0,1,1
te5d0,15.0,1,1
te5dm,15.0,1,1
te5dw,15.0,1,1
te5en,15.0,2,1
te5ep,15.0,1,1
te5eq,15.0,1,1
te5ev,15.0,1,1
te5ez,0.0,1,1
te5f4,15.0,1,1
te5f6,15.0,1,1
te5ff,15.0,1,1
te5fx,15.0,1,1
te5g0,15.0,1,1
te5g2,15.0,1,1
te5h4,0.0,1,1
te5j7,15.0,1,1
te5jb,0.0,1,1
te5sm,15.0,1,1
te5sq,2.0,1,1
te5sv,15.0,1,1
te5sw,15.0,1,1
te5sx,15.0,1,1
te5tj,15.0,1,1
te5tk,15.0,1,1
te5tn,0.0,1,1
te5ts,15.0,2,1
te5tu,15.0,1,1
te5tw,15.0,1,1
te5u0,15.0,1,1
te5v6,5.0,1,1
te5wj,15.0,1,1
te5ws,0.0,1,1
te5x5,15.0,5,1
te5xe,0.0,1,1
te5xg,15.0,1,1
te5xh,15.0,1,1
te61g,0.0,1,1
te61q,15.0,1,1
te61t,0.0,1,1
te61z,15.0,3,1
te623,15.0,1,1
te624,15.0,1,1
te626,15.0,1,1
te628,15.0,1,1
te629,15.0,1,1
te62c,0.0,1,1
te62g,0.0,1,1
te62s,0.0,1,1
te630,0.0,1,1
te632,15.0,1,1
te63b,0.0,1,1
te64d,15.0,1,1
te64h,15.0,1,1
te64v,15.0,1,1
te652,15.0,1,1
te65e,15.0,1,1
te65h,15.0,1,1
te65s,0.0,1,1
te67x,15.0,1,1
te681,0.0,1,1
te68t,0.0,1,1
te68z,0.0,1,1
te69u,15.0,1,1
te6c4,0.0,1,1
te6cs,0.0,1,1
te6dd,15.0,1,1
te6fp,0.0,1,1
te6h1,15.0,1,1
te6h3,15.0,1,1
te6h5,0.0,1,1
te6h8,15.0,1,1
te6j2,0.0,1,1
te6ks,15.0,1,1
te6m9,15.0,1,1
te6ny,15.0,1,1
te6pg,15.0,1,1
te6q2,15.0,1,1
te748,0.0,1,1
te754,0.0,1,1
te75t,15.0,1,1
te75x,15.0,1,1
te777,15.0,1,1
te784,0.0,1,1
te786,0.0,3,1
te78d,0.0,1,1
te78f,15.0,2,1
te791,15.0,1,1
te793,15.0,2,1
te796,15.0,2,1
te79d,0.0,1,1
te79f,15.0,2,1
te7d4,15.0,4,1
te7d7,0.0,1,1
te7dd,15.0,1,1
te7de,15.0,6,1
te7dg,15.0,2,1
te7e4,15.0,1,1
te7e5,15.0,2,1
te7e6,15.0,2,1
te7e7,15.0,2,1
te7ec,15.0,1,1
te7ed,15.0,2,1
te7ef,15.0,1,1
te7ej,15.0,2,1
te7en,0.0,1,1
te7ep,15.0,1,1
te7g0,15.0,2,1
te7g2,0.0,1,1
te7g3,0.0,1,1
te7g9,15.0,134,1
te7gb,,16,1
te7gd,0.0,2,1
te7ge,15.0,1,1
te7gg,15.0,61,1
te7qr,15.0,1,1
te7s1,0.0,1,1
te7s3,15.0,2,1
te7s4,15.0,2,1
te7s9,0.0,3,1
te7sb,15.0,1,1
te7sc,15.0,1,1
te7t1,0.0,1,1
te7t2,15.0,1,1
te7t3,0.0,1,1
te7t8,15.0,1,1
te7t9,15.0,2,1
te7tb,0.0,1,1
te7w0,0.0,1,1
te7w2,0.0,1,1
te7w8,15.0,2,1
te7wb,0.0,1,1
te7x0,0.0,1,1
te7x2,0.0,1,1
te7x8,0.0,1,1
te7xb,15.0,1,1
te7xc,15.0,1,1
te81v,0.0,1,1
te81x,0.0,1,1
te82u,0.0,1,1
te82x,0.0,1,1
te836,0.0,1,1
te843,0.0,1,1
te885,0.0,1,1
te8jb,0.0,1,1
te8p7,0.0,1,1
te8yz,5.0,1,1
te8zu,5.0,1,1
te93r,15.0,1,1
te93z,0.0,1,1
te978,0.0,1,1
te97j,0.0,1,1
te986,15.0,1,1
te99p,0.0,1,1
te99q,15.0,1,1
te99r,0.0,2,1
te99w,15.0,2,1
te9b1,15.0,1,1
te9b8,15.0,2,1
te9bb,0.0,1,1
te9ct,15.0,1,1
te9dg,15.0,1,1
te9dj,0.0,1,1
te9dk,0.0,1,1
te9ds,0.0,2,1
te9e6,0.0,1,1
te9ec,15.0,1,1
te9ed,0.0,1,1
te9ek,15.0,1,1
te9ez,15.0,1,1
te9f7,15.0,1,1
te9hv,0.0,1,1
te9je,0.0,1,1
te9k7,0.0,1,1
te9kr,15.0,1,1
te9m4,0.0,1,1
te9mc,0.0,1,1
te9mn,15.0,1,1
te9mp,0.0,1,1
te9mq,15.0,1,1
te9mu,15.0,1,1
te9mv,0.0,1,1
te9mw,0.0,1,1
te9mx,15.0,1,1
te9n1,5.0,1,1
te9px,0.0,1,1
te9qe,15.0,1,1
te9qg,15.0,1,1
te9qk,0.0,1,1
te9qr,15.0,2,1
te9qv,15.0,1,1
te9r4,15.0,2,1
te9r9,0.0,2,1
te9rc,0.0,1,1
te9re,15.0,1,1
te9rk,15.0,1,1
te9rm,15.0,1,1
te9rx,15.0,1,1
te9ry,15.0,1,1
te9s1,15.0,1,1
te9s2,15.0,1,1
te9sm,15.0,1,1
te9t7,15.0,1,1
te9tg,15.0,1,1
te9tu,0.0,1,1
te9tv,15.0,1,1
te9ty,0.0,1,1
te9ut,15.0,1,1
te9uu,15.0,1,1
te9v0,15.0,1,1
te9v7,0.0,1,1
te9vh,15.0,1,1
te9vj,0.0,1,1
te9w0,15.0,1,1
te9w2,15.0,1,1
te9wd,15.0,1,1
te9yr,15.0,1,1
te9yu,15.0,1,1
te9yw,15.0,1,1
te9z6,15.0,1,1
te9z8,15.0,1,1
teb0j,0.0,1,1
teb0z,15.0,1,1
teb32,15.0,1,1
teb66,15.0,1,1
teb7t,15.0,1,1
tebbc,5.0,1,1
tebc1,5.0,1,1
tebdj,5.0,1,1
tebds,5.0,1,1
tebkx,5.0,1,1
tebmk,15.0,1,1
tebq5,15.0,1,1
tebr1,15.0,1,1
tebrv,15.0,1,1
tebtd,15.0,1,1
tebtu,15.0,1,1
tebuq,15.0,1,1
tebuv,15.0,1,1
tebux,15.0,2,1
tebuz,15.0,4,1
tebvn,15.0,2,1
tebvp,15.0,3,1
tebvr,15.0,1,1
tebvv,15.0,2,1
tebvw,15.0,1,1
tebvy,15.0,2,1
tebxe,15.0,1,1
tebxf,15.0,1,1
tebxr,15.0,1,1
tebxu,15.0,1,1
tebxx,15.0,14,1
teby0,15.0,1,1
tebyj,15.0,3,1
tebym,15.0,3,1
tebyq,15.0,1,1
tebys,15.0,1,1
tebyt,15.0,1,1
tebyu,15.0,1,1
tebyv,15.0,6,1
tebz1,15.0,1,1
tebz8,15.0,1,1
tebzb,0.0,1,1
tebzc,15.0,1,1
tebzj,15.0,2,1
tebzm,0.0,1,1
tebzq,15.0,1,1
tebzw,15.0,1,1
tebzz,15.0,6,1
tec0q,0.0,1,1
tec0r,15.0,1,1
tec0w,15.0,1,1
tec0x,0.0,1,1
tec0y,15.0,2,1
tec1j,0.0,1,1
tec1k,15.0,1,1
tec1m,0.0,1,1
tec1p,15.0,1,1
tec1s,15.0,1,1
tec1t,15.0,1,1
tec1u,15.0,1,1
tec24,15.0,2,1
tec28,15.0,1,1
tec2b,15.0,3,1
tec32,15.0,1,1
tec3x,15.0,1,1
tec3y,15.0,1,1
tec46,15.0,2,1
tec47,15.0,4,1
tec4d,15.0,3,1
tec4f,15.0,1,1
tec4h,15.0,2,1
tec4k,15.0,1,1
tec52,15.0,1,1
tec54,15.0,1,1
tec58,15.0,1,1
tec59,15.0,4,1
tec5b,0.0,1,1
tec5c,15.0,1,1
tec5p,0.0,1,1
tec5w,15.0,1,1
tec5y,15.0,1,1
tec66,0.0,1,1
tec6f,15.0,1,1
tec8f,15.0,1,1
tec8g,15.0,1,1
tec8n,15.0,1,1
tec8s,15.0,1,1
tech0,15.0,1,1
tech2,15.0,2,1
tech9,15.0,1,1
tecxs,,2,1
ted09,15.0,1,1
ted5f,15.0,1,1
ted5r,15.0,1,1
ted5v,0.0,1,1
ted6t,15.0,1,1
ted7e,0.0,1,1
ted7f,0.0,1,1
ted7r,15.0,2,1
ted7x,15.0,1,1
tedc6,15.0,1,1
tedd1,15.0,1,1
teddx,15.0,1,1
teddz,15.0,1,1
tede3,15.0,1,1
tede5,15.0,1,1
tedeh,15.0,1,1
tedf7,0.0,1,1
tedf8,15.0,1,1
tedfk,15.0,1,1
tedfp,0.0,1,1
tedfv,15.0,1,1
tedhd,15.0,1,1
tedhe,0.0,1,1
tedhm,0.0,1,1
tedjf,15.0,1,1
tedjg,15.0,1,1
tedjr,0.0,1,1
tedjw,15.0,1,1
tedk0,0.0,1,1
tedm4,15.0,1,1
tedsb,15.0,1,1
tedst,15.0,1,1
tedsx,15.0,1,1
tedts,0.0,1,1
tedus,15.0,1,1
tedvy,8.0,1,1
tedyk,15.0,1,1
tee13,15.0,1,1
tee1g,15.0,1,1
tee1p,15.0,1,1
tee1r,15.0,1,1
tee1x,15.0,1,1
tee1y,8.0,1,1
tee2c,15.0,1,1
tee2e,15.0,1,1
tee2p,15.0,1,1
tee2r,0.0,1,1
tee2u,15.0,1,1
tee2v,0.0,1,1
tee2w,15.0,1,1
tee35,15.0,1,1
tee36,0.0,1,1
tee38,8.0,1,1
tee3e,15.0,1,1
tee47,15.0,1,1
tee4j,15.0,1,1
tee4k,15.0,1,1
tee4n,0.0,1,1
tee4z,15.0,1,1
tee51,15.0,1,1
tee5b,0.0,1,1
tee62,0.0,1,1
tee63,15.0,1,1
tee6d,15.0,1,1
tee6n,15.0,1,1
tee6r,0.0,1,1
tee7j,5.0,1,1
tee7k,15.0,1,1
tee7x,0.0,1,1
tee80,15.0,2,1
tee81,15.0,1,1
tee91,15.0,1,1
tee92,0.0,1,1
tee93,0.0,2,1
tee99,15.0,1,1
tee9c,15.0,1,1
teed0,0.0,1,1
teed1,0.0,1,1
teed3,0.0,1,1
teedb,15.0,1,1
teee2,15.0,1,1
teee3,0.0,2,1
teee4,15.0,1,1
teee9,15.0,1,1
teeec,0.0,1,1
teeed,15.0,1,1
teeh1,15.0,1,1
teeh8,15.0,1,1
teehu,15.0,1,1
teehw,15.0,1,1
teej1,15.0,1,1
teejm,15.0,1,1
teekd,15.0,1,1
teekp,0.0,1,1
teen1,15.0,1,1
teen9,8.0,1,1
teenc,15.0,1,1
teep4,15.0,1,1
teepw,15.0,1,1
teeq8,0.0,1,1
teeqc,0.0,1,1
teerf,0.0,1,1
tees1,0.0,2,1
tees2,15.0,1,1
tees3,15.0,1,1
tees9,5.0,1,1
teesb,15.0,1,1
teesc,15.0,1,1
teesd,15.0,1,1
teet1,0.0,2,1
teet3,0.0,1,1
teet6,0.0,1,1
teet7,15.0,1,1
teetd,0.0,1,1
teetf,0.0,1,1
teetg,15.0,1,1
teew4,15.0,1,1
teew6,0.0,1,1
teew7,0.0,1,1
teewd,0.0,2,1
teewe,15.0,1,1
teewu,15.0,2,1
teewv,15.0,9,1
teex5,0.0,2,1
teex7,15.0,2,1
teexe,15.0,3,1
teexg,0.0,2,1
teexh,15.0,1,1
teexu,15.0,33,1
teexv,15.0,68,1
teg0p,8.0,1,1
teg23,8.0,1,1
teg2e,15.0,1,1
teg2k,0.0,1,1
teg3j,15.0,2,1
teg3n,0.0,1,1
teg3q,0.0,1,1
teg3x,15.0,9,1
teg3y,0.0,1,1
teg6p,8.0,1,1
teg8j,,8,1
teg92,15.0,34,1
teg98,15.0,83,1
teg9b,15.0,3,1
tegd0,1.0,2,1
tegd2,1.0,3,1
tegd8,1.0,2,1
tegdb,1.0,5,1
tegdc,15.0,1,1
tege0,1.0,1,1
tege1,1.0,1,1
tege2,1.0,2,1
tege3,1.0,31,1
teh40,15.0,1,1
teh43,15.0,19,1
teh46,,2,1
tf1bc,15.0,1,1
tf1cx,15.0,1,1
tf1dp,15.0,1,1
tf1en,15.0,1,1
tf1fk,15.0,1,1
tf1sj,15.0,1,1
tf1tf,0.0,1,1
tf1ts,15.0,1,1
tf1w3,0.0,1,1
tf1wf,15.0,1,1
tf1zc,0.0,1,1
tf1zu,0.0,1,1
tf327,0.0,1,1
tf331,0.0,1,1
tf338,0.0,1,1
tf33b,0.0,2,1
tf33e,0.0,1,1
tf33f,15.0,1,1
tf33k,0.0,1,1
tf346,,1,1
tf347,5.0,148,1
tf34e,5.0,162,1
tf34j,0.0,1,1
tf34k,1.0,46,1
tf34m,1.0,8,1
tf34p,0.0,1,1
tf34s,0.0,3,1
tf34v,0.0,1,1
tf35m,0.0,1,1
tf35r,0.0,1,1
tf35s,5.0,209,1
tf35t,1.0,8,1
tf35v,0.0,1,1
tf35y,0.0,2,1
tf360,0.0,1,1
tf378,0.0,1,1
tf37t,15.0,1,1
tf381,15.0,1,1
tf388,15.0,1,1
tf38m,0.0,1,1
tf38n,0.0,1,1
tf38r,0.0,1,1
tf38w,0.0,1,1
tf392,15.0,1,1
tf3cx,15.0,1,1
tf3ed,15.0,1,1
tf3es,15.0,1,1
tf3f6,15.0,1,1
tf3f9,0.0,1,1
tf3hw,0.0,1,1
tf3hz,0.0,1,1
tf3k2,15.0,1,1
tf3kc,0.0,1,1
tf3kf,15.0,1,1
tf3m4,15.0,1,1
tf3m8,15.0,1,1
tf3mv,15.0,1,1
tf3q0,15.0,1,1
tf3q1,15.0,1,1
tf3qc,15.0,1,1
tf3r8,15.0,1,1
tf3wc,15.0,1,1
tf3x7,15.0,1,1
tf416,15.0,1,1
tf428,15.0,1,1
tf42d,15.0,1,1
tf480,0.0,1,1
tf4b8,15.0,1,1
tf4c8,5.0,1,1
tf4f1,15.0,1,1
tf4f9,15.0,1,1
tf4g3,5.0,1,1
tf4gd,8.0,2,1
tf4ny,0.0,1,1
tf4rv,0.0,1,1
tf4sh,0.0,1,1
tf4te,0.0,1,1
tf4tm,0.0,1,1
tf4uc,8.0,1,1
tf4ud,15.0,1,1
tf4us,0.0,1,1
tf4vd,5.0,1,1
tf4ve,8.0,1,1
tf4x7,0.0,1,1
tf4x9,0.0,1,1
tf4y4,8.0,1,1
tf4y6,5.0,1,1
tf4yc,0.0,1,1
tf4yn,0.0,1,1
tf4yu,15.0,1,1
tf4zg,5.0,2,1
tf4zu,15.0,1,1
tf52y,0.0,1,1
tf537,0.0,1,1
tf545,0.0,1,1
tf54h,0.0,1,1
tf573,0.0,1,1
tf5dj,0.0,1,1
tf5gu,0.0,1,1
tf5gv,0.0,1,1
tf5h0,0.0,1,1
tf5jk,0.0,1,1
tf5sk,0.0,1,1
tf60u,15.0,1,1
tf60x,15.0,1,1
tf6ck,5.0,1,1
tf6fq,15.0,1,1
tf6fs,8.0,1,1
tf6ft,5.0,1,1
tf6gm,5.0,1,1
tf6uv,8.0,1,1
tf6uw,15.0,1,1
tf6vx,15.0,1,1
tf6yz,5.0,1,1
tf6zr,5.0,1,1
tf7p8,15.0,1,1
tf7pc,15.0,1,1
tf8cn,5.0,2,1
tf8cp,15.0,6,1
tf8up,1.0,3,1
tf90c,15.0,4,1
tf90r,15.0,2,1
tf90v,15.0,1,1
tf910,0.0,1,1
tf911,15.0,1,1
tf917,15.0,1,1
tf91p,15.0,1,1
tf91z,0.0,1,1
tf94p,15.0,1,1
tf94y,15.0,1,1
tf960,0.0,1,1
tf962,0.0,1,1
tf96g,0.0,2,1
tf970,15.0,1,1
tf97r,15.0,1,1
tf97y,15.0,1,1
tf98j,15.0,1,1
tf9bb,15.0,1,1
tf9c6,0.0,1,1
tf9cu,0.0,1,1
tf9e8,0.0,1,1
tf9fq,15.0,1,1
tf9h0,0.0,1,1
tf9h5,15.0,1,1
tf9h7,0.0,1,1
tf9hw,15.0,1,1
tf9s1,0.0,1,1
tf9sm,0.0,1,1
tf9tm,0.0,1,1
tf9v0,0.0,1,1
tf9v1,0.0,1,1
tf9vs,0.0,1,1
tf9yg,0.0,1,1
tf9yn,15.0,1,1
tf9yp,0.0,1,1
tf9zj,0.0,1,1
tfd52,15.0,1,1
tfd6w,5.0,1,1
tfd9e,5.0,1,1
tfd9m,5.0,1,1
tfdb9,5.0,1,1
tfdcx,8.0,1,1
tfdn2,15.0,1,1
tfdnd,0.0,1,1
tfdnp,0.0,1,1
tfdpb,0.0,1,1
tfdpx,15.0,1,1
tfdt9,5.0,1,1
tfdwe,15.0,1,1
tfdxk,15.0,1,1
tfe1d,8.0,1,1
tfe4f,15.0,1,1
tfe56,15.0,1,1
tfeh7,8.0,1,1
tfeng,8.0,1,1
tfenh,8.0,1,1
tfepm,15.0,1,1
tff21,15.0,1,1
tff2t,0.0,1,1
tff3r,0.0,1,1
tff61,0.0,1,1
tff6v,0.0,2,1
tff9v,0.0,1,1
tffc8,15.0,1,1
tffdu,0.0,1,1
tffec,0.0,1,1
tffev,15.0,1,1
tffez,0.0,1,1
tfff1,15.0,1,1
tfff2,0.0,1,1
tfffg,0.0,1,1
tffg7,15.0,1,1
tffgq,0.0,1,1
tffgu,5.0,1,1
tffub,15.0,1,1
tffue,0.0,1,1
tffuy,15.0,1,1
tffv3,0.0,1,1
tffvf,0.0,1,1
tffvr,15.0,1,1
tffy5,15.0,1,1
tffy7,15.0,1,1
tffyh,0.0,1,1
tffyy,0.0,1,1
tffz6,15.0,1,1
tffz7,0.0,2,1
tffz9,0.0,2,1
tffzb,15.0,1,1
tffzd,0.0,1,1
tffze,15.0,1,1
tffzh,0.0,1,1
tffzj,15.0,1,1
tfg0t,15.0,1,1
tfg1w,8.0,1,1
tfgce,0.0,1,1
tfgcm,0.0,1,1
tfgcp,0.0,1,1
tfgdr,0.0,2,1
tfgdv,0.0,1,1
tfgdw,0.0,1,1
tfgdz,0.0,1,1
tfge9,0.0,1,1
tfgem,0.0,1,1
tfgf7,0.0,1,1
tfgfx,0.0,1,1
tfgg5,0.0,1,1
tfgg8,0.0,1,1
tfgh7,0.0,1,1
tfghp,8.0,1,1
tfghy,0.0,1,1
tfgjp,0.0,1,1
tfgjr,0.0,1,1
tfgjt,0.0,2,1
tfgke,15.0,1,1
tfgkk,0.0,2,1
tfgkp,0.0,1,1
tfgkq,0.0,1,1
tfgm0,0.0,1,1
tfgm2,0.0,1,1
tfgm3,0.0,1,1
tfgm8,8.0,1,1
tfgme,0.0,1,1
tfgmh,15.0,1,1
tfgmj,15.0,1,1
tfgn0,15.0,1,1
tfgn2,0.0,1,1
tfgn3,0.0,1,1
tfgn4,0.0,2,1
tfgn5,0.0,1,1
tfgn8,0.0,1,1
tfgnb,15.0,1,1
tfgnj,15.0,1,1
tfgnk,15.0,1,1
tfgp4,15.0,1,1
tfgp6,0.0,1,1
tfgr0,8.0,1,1
tfgr3,8.0,1,1
tfgs9,15.0,1,1
tfgsh,0.0,1,1
tfgwd,0.0,1,1
tfgxn,0.0,1,1
tfgyg,15.0,1,1
tfgyn,15.0,1,1
tfgz3,15.0,1,1
tfgz8,15.0,1,1
tfgzq,0.0,1,1
tfgzu,0.0,2,1
tfgzz,0.0,3,1
tfh0c,0.0,1,1
tfh0e,0.0,1,1
tfh0q,0.0,1,1
tfh5d,0.0,1,1
tfh6f,0.0,1,1
tfh6v,0.0,1,1
tfhcc,15.0,1,1
tfhce,15.0,1,1
tfhcm,15.0,1,1
tfhd3,15.0,1,1
tfhd6,0.0,1,1
tfhdj,15.0,1,1
tfhew,0.0,1,1
tfhez,0.0,1,1
tfhv1,15.0,1,1
tfhve,15.0,1,1
tfj0e,0.0,1,1
tfj20,0.0,1,1
tfj8r,0.0,1,1
tfjcm,0.0,1,1
tfm0g,0.0,1,1
tfmkt,0.0,1,1
tfmwz,0.0,1,1
tfmxf,0.0,1,1
tfmxg,0.0,1,1
tfmxk,0.0,1,1
tfmxs,0.0,1,1
tfmy7,0.0,2,1
tfmyb,0.0,1,1
tfmyh,15.0,1,1
tfn18,0.0,1,1
tfn3x,0.0,1,1
tfn4h,0.0,1,1
tfn7m,0.0,1,1
tfncx,0.0,1,1
tfne8,0.0,1,1
tfneg,0.0,1,1
tfnvm,0.0,1,1
tfnzz,0.0,3,1
tfp4v,0.0,1,1
tfp5e,0.0,1,1
tfp5u,0.0,1,1
tfpj8,0.0,1,1
tfpjf,0.0,1,1
tfpk1,0.0,1,1
tfpme,0.0,1,1
tfpmn,0.0,1,1
tfpms,0.0,1,1
tfpnq,0.0,2,1
tfpnu,0.0,1,1
tfpp3,0.0,1,1
tfpqf,0.0,1,1
tfprf,0.0,1,1
tfps3,0.0,1,1
tfpsb,0.0,1,1
tfptx,15.0,1,1
tfpuq,15.0,1,1
tfput,0.0,1,1
tfpv4,15.0,1,1
tfpvb,0.0,1,1
tfpvy,0.0,1,1
tfpw3,0.0,1,1
tfpwk,15.0,1,1
tfpwx,0.0,1,1
tfpx1,15.0,1,1
tfpx9,0.0,1,1
tfpxw,0.0,1,1
tfpyc,0.0,1,1
tfpye,0.0,1,1
tfpyf,0.0,1,1
tfpyk,0.0,1,1
tfpz0,15.0,1,1
tfpz2,0.0,1,1
tfpzs,0.0,1,1
tfq6v,0.0,1,1
tfq6x,0.0,1,1
tfq7d,0.0,2,1
tfq7j,0.0,1,1
tfq9q,0.0,1,1
tfq9s,0.0,1,1
tfq9v,0.0,1,1
tfqej,0.0,1,1
tfqen,0.0,1,1
tfqf5,0.0,1,1
tfqgg,15.0,1,1
tfqgn,15.0,1,1
tfqht,0.0,1,1
tfqhu,0.0,1,1
tfqj1,15.0,1,1
tfqj2,15.0,1,1
tfqjx,0.0,1,1
tfqm3,0.0,1,1
tfqqu,15.0,1,1
tfqrv,0.0,1,1
tfqsy,15.0,1,1
tfqtc,8.0,1,1
tfqty,0.0,1,1
tfqu2,15.0,1,1
tfqup,0.0,1,1
tfqut,15.0,1,1
tfquu,0.0,1,1
tfquw,0.0,1,1
tfqv5,0.0,2,1
tfqv6,15.0,1,1
tfqvn,0.0,1,1
tfqwj,0.0,1,1
tfqwn,15.0,1,1
tfqwq,0.0,1,1
tfqws,0.0,1,1
tfqx1,0.0,1,1
tfqx2,0.0,2,1
tfqx4,8.0,1,1
tfqxr,0.0,1,1
tfqys,0.0,1,1
tfr0p,0.0,1,1
tfr1r,0.0,1,1
tfr1t,15.0,1,1
tfr2d,15.0,1,1
tfr2h,15.0,1,1
tfr3g,15.0,1,1
tfr3m,0.0,1,1
tfr3n,15.0,1,1
tfr46,15.0,1,1
tfr4y,15.0,1,1
tfr4z,0.0,1,1
tfr57,0.0,1,1
tfr5d,15.0,1,1
tfr5k,0.0,1,1
tfr63,15.0,1,1
tfr64,0.0,1,1
tfr68,0.0,1,1
tfr79,0.0,1,1
tfr7x,0.0,2,1
tfr85,0.0,1,1
tfr87,0.0,1,1
tfr8b,0.0,1,1
tfrbf,0.0,1,1
tfrbp,15.0,1,1
tfrbv,0.0,1,1
tfrc8,0.0,1,1
tfrch,0.0,1,1
tfrcx,0.0,1,1
tfrdj,0.0,1,1
tfre5,0.0,1,1
tfrh0,0.0,1,1
tfrh1,15.0,1,1
tfrhe,0.0,1,1
tfrj6,0.0,1,1
tfrjb,0.0,1,1
